"('mid',)","('pid',)"
tt0110296,nm0516360
tt0110299,nm0002167
tt0110305,nm0677951
tt0110308,nm0001093
tt0110322,nm0001880
tt0110329,nm0281869
tt0110353,nm0934578
tt0110357,nm0021249
tt0110357,nm0591450
tt0110361,nm0000694
tt0110363,nm0770650
tt0110364,nm0242271
tt0110365,nm0336695
tt0110366,nm0790715
tt0110367,nm0000788
tt0110391,nm0139111
tt0110395,nm0848092
tt0110399,nm0005540
tt0110410,nm0003676
tt0110413,nm0000108
tt0110428,nm0405336
tt0110438,nm0539781
tt0110442,nm0911486
tt0110443,nm0145309
tt0110455,nm0471461
tt0110463,nm0155642
tt0110475,nm0751080
tt0110478,nm0001149
tt0110490,nm0485878
tt0110496,nm0006854
tt0110516,nm0000907
tt0110521,nm0240987
tt0110524,nm0001429
tt0110527,nm0562645
tt0110538,nm0001188
tt0110546,nm0706800
tt0110557,nm0002171
tt0110570,nm0000905
tt0110588,nm0748928
tt0110598,nm0389591
tt0110604,nm0909026
tt0110612,nm0591171
tt0110613,nm0956052
tt0110620,nm0021899
tt0110622,nm0781842
tt0110623,nm0019341
tt0110631,nm0097079
tt0110632,nm0000231
tt0110638,nm0000776
tt0110647,nm0003423
tt0110649,nm0866062
tt0110657,nm0128883
tt0110659,nm0705649
tt0110667,nm0872062
tt0110668,nm0504495
tt0110678,nm0132709
tt0110684,nm0000914
tt0110687,nm0001661
tt0110689,nm0002337
tt0110706,nm0006787
tt0110712,nm0438201
tt0110719,nm0863021
tt0110719,nm0541098
tt0110722,nm0000519
tt0110725,nm0000219
tt0110729,nm0848414
tt0110737,nm0422484
tt0110759,nm0000952
tt0110763,nm0402563
tt0110763,nm0002653
tt0110770,nm0413465
tt0110771,nm0000165
tt0110776,nm0496312
tt0110785,nm0033005
tt0110796,nm0733886
tt0110805,nm0540330
tt0110808,nm0893872
tt0110823,nm0181741
tt0110832,nm0442454
tt0110852,nm0497758
tt0110857,nm0582635
tt0110877,nm0705535
tt0110877,nm0873385
tt0110882,nm0541391
tt0110889,nm0000944
tt0110891,nm0002196
tt0110892,nm0042472
tt0110907,nm0000265
tt0110908,nm0664582
tt0110912,nm0000233
tt0110913,nm0123009
tt0110917,nm0868153
tt0110922,nm0458251
tt0110932,nm0000602
tt0110939,nm0809321
tt0110942,nm0223522
tt0110944,nm0721817
tt0110948,nm0697935
tt0110950,nm0001774
tt0110955,nm0001130
tt0110958,nm0002191
tt0110963,nm0161717
tt0110971,nm0001508
tt0110978,nm0377066
tt0110989,nm0677953
tt0110997,nm0000436
tt0110998,nm0716980
tt0110999,nm0764776
tt0111001,nm0000570
tt0111003,nm0650233
tt0111019,nm0029242
tt0111048,nm0506461
tt0111049,nm0889402
tt0111054,nm0010012
tt0111055,nm0864741
tt0111068,nm0151511
tt0111070,nm0664756
tt0111093,nm0002989
tt0111094,nm0006916
tt0111102,nm0579580
tt0111112,nm0000626
tt0111127,nm0000691
tt0111143,nm0611683
tt0111149,nm0000965
tt0111161,nm0001104
tt0111173,nm0027271
tt0111174,nm0705675
tt0111175,nm0253320
tt0111187,nm0000915
tt0111190,nm0339619
tt0111194,nm0533564
tt0111201,nm0241090
tt0111205,nm0575361
tt0111216,nm0322785
tt0111218,nm0446837
tt0111244,nm0691061
tt0111252,nm0751102
tt0111255,nm0515891
tt0111256,nm0881038
tt0111257,nm0000957
tt0111264,nm0089502
tt0111271,nm0002699
tt0111280,nm0141222
tt0111282,nm0000386
tt0111292,nm0444902
tt0111293,nm0577849
tt0111301,nm0211823
tt0111308,nm0463315
tt0111309,nm0123587
tt0111309,nm0235852
tt0111323,nm0225416
tt0111333,nm0723704
tt0111341,nm0850601
tt0111342,nm0898603
tt0111359,nm0154819
tt0111361,nm0706296
tt0111400,nm0764776
tt0111403,nm0000940
tt0111408,nm0295044
tt0111408,nm0792227
tt0111418,nm0281598
tt0111419,nm0325776
tt0111419,nm0089940
tt0111438,nm0001382
tt0111454,nm0317981
tt0111470,nm0107045
tt0111477,nm0303032
tt0111488,nm0332392
tt0111495,nm0001425
tt0111503,nm0000116
tt0111507,nm0001425
tt0111512,nm0514906
tt0111512,nm0000329
tt0111543,nm0658836
tt0111549,nm0564319
tt0111552,nm0061792
tt0111573,nm0000972
tt0111579,nm0586482
tt0111590,nm0001501
tt0111640,nm0400170
tt0111653,nm0548533
tt0111666,nm0731253
tt0111667,nm0000816
tt0111686,nm0000127
tt0111689,nm0006888
tt0111693,nm0001502
tt0111701,nm0646440
tt0111712,nm0410139
tt0111732,nm0450194
tt0111742,nm0001566
tt0111756,nm0001410
tt0111786,nm0422638
tt0111787,nm0389415
tt0111793,nm0539495
tt0111797,nm0000487
tt0111800,nm0950759
tt0111807,nm0198059
tt0111835,nm0477035
tt0111845,nm0452102
tt0111862,nm0638324
tt0112255,nm0645661
tt0112257,nm0661799
tt0112281,nm0644203
tt0112288,nm0001206
tt0112302,nm0382072
tt0112313,nm0451257
tt0112342,nm0128883
tt0112346,nm0001661
tt0112362,nm0753382
tt0112365,nm0351993
tt0112366,nm0688585
tt0112368,nm0425957
tt0112373,nm0086282
tt0112379,nm0331296
tt0112384,nm0000165
tt0112386,nm0759270
tt0112387,nm0851724
tt0112389,nm0931530
tt0112401,nm0001149
tt0112427,nm0001565
tt0112431,nm0003088
tt0112435,nm0563039
tt0112438,nm0272704
tt0112442,nm0000881
tt0112443,nm0364578
tt0112444,nm0496417
tt0112445,nm0070159
tt0112446,nm0939147
tt0112446,nm0948145
tt0112453,nm0920425
tt0112459,nm0764316
tt0112461,nm0436284
tt0112462,nm0001708
tt0112471,nm0000500
tt0112480,nm0019247
tt0112483,nm0722221
tt0112492,nm0187750
tt0112495,nm0000958
tt0112499,nm0805965
tt0112508,nm0205542
tt0112513,nm0386384
tt0112519,nm0934912
tt0112527,nm0197700
tt0112536,nm0848883
tt0112536,nm0576509
tt0112537,nm0695693
tt0112541,nm0911061
tt0112541,nm0910905
tt0112541,nm0000808
tt0112546,nm0350957
tt0112553,nm0711745
tt0112556,nm0154055
tt0112562,nm0368690
tt0112571,nm0006889
tt0112572,nm0858525
tt0112573,nm0000154
tt0112579,nm0000142
tt0112585,nm0122653
tt0112602,nm0066439
tt0112604,nm0935863
tt0112606,nm0918873
tt0112609,nm0686304
tt0112619,nm0284639
tt0112625,nm0174374
tt0112634,nm0007128
tt0112637,nm0358960
tt0112641,nm0000217
tt0112642,nm0797869
tt0112651,nm0295243
tt0112651,nm0258531
tt0112654,nm0889513
tt0112679,nm0640466
tt0112682,nm0001988
tt0112682,nm0000466
tt0112685,nm0522218
tt0112688,nm0000490
tt0112697,nm0002132
tt0112702,nm0938645
tt0112710,nm0599214
tt0112714,nm0503215
tt0112715,nm0550881
tt0112716,nm0210701
tt0112722,nm0000750
tt0112740,nm0001716
tt0112744,nm0000576
tt0112749,nm0740213
tt0112750,nm0304521
tt0112757,nm0005022
tt0112760,nm0001317
tt0112767,nm0870841
tt0112769,nm0001031
tt0112778,nm0311508
tt0112792,nm0808807
tt0112800,nm0007139
tt0112817,nm0000464
tt0112818,nm0000209
tt0112819,nm0400441
tt0112819,nm0400436
tt0112843,nm0476071
tt0112844,nm0759410
tt0112851,nm0001675
tt0112854,nm0052944
tt0112857,nm0002083
tt0112864,nm0001532
tt0112870,nm0159147
tt0112873,nm0761159
tt0112883,nm0505230
tt0112887,nm0000777
tt0112895,nm0002606
tt0112896,nm0000316
tt0112907,nm0169940
tt0112913,nm0939182
tt0112922,nm0407067
tt0112945,nm0065449
tt0112950,nm0610496
tt0112966,nm0003355
tt0112993,nm0743093
tt0113010,nm0802617
tt0113014,nm0912557
tt0113026,nm0006916
tt0113028,nm0097491
tt0113041,nm0796124
tt0113043,nm0730722
tt0113049,nm0000972
tt0113057,nm0415245
tt0113059,nm0752244
tt0113063,nm0002337
tt0113071,nm0958387
tt0113074,nm0709752
tt0113080,nm0001325
tt0113081,nm0530975
tt0113081,nm0481280
tt0113083,nm0000264
tt0113089,nm0137363
tt0113097,nm0000345
tt0113101,nm0734319
tt0113101,nm0005062
tt0113101,nm0025978
tt0113101,nm0000233
tt0113101,nm0001675
tt0113114,nm0514546
tt0113117,nm0001410
tt0113118,nm0336620
tt0113133,nm0155093
tt0113140,nm0581772
tt0113142,nm0437526
tt0113149,nm0001929
tt0113153,nm0477035
tt0113158,nm0343260
tt0113161,nm0001756
tt0113187,nm0645549
tt0113187,nm0393094
tt0113187,nm0368057
tt0113187,nm0559398
tt0113187,nm0648457
tt0113187,nm0945614
tt0113188,nm0229914
tt0113189,nm0132709
tt0113194,nm0411027
tt0113198,nm0510674
tt0113199,nm0507502
tt0113211,nm0559879
tt0113221,nm0560135
tt0113228,nm0222043
tt0113241,nm0275244
tt0113243,nm0812200
tt0113247,nm0440913
tt0113253,nm0152640
tt0113256,nm0396284
tt0113269,nm0318150
tt0113277,nm0000520
tt0113278,nm0089502
tt0113280,nm0003506
tt0113292,nm0906413
tt0113303,nm0502577
tt0113305,nm0005436
tt0113313,nm0002089
tt0113314,nm0691078
tt0113321,nm0000149
tt0113326,nm0867262
tt0113347,nm0602104
tt0113356,nm0311508
tt0113360,nm0493369
tt0113362,nm0710919
tt0113375,nm0205289
tt0113376,nm2011815
tt0113394,nm0335283
tt0113403,nm0000110
tt0113409,nm0000118
tt0113416,nm0535940
tt0113419,nm0000568
tt0113429,nm0703028
tt0113429,nm0703029
tt0113429,nm11739451
tt0113438,nm0002089
tt0113442,nm0855035
tt0113443,nm0459170
tt0113448,nm0003201
tt0113449,nm0490370
tt0113451,nm0001243
tt0113463,nm0412465
tt0113464,nm2259353
tt0113475,nm0007139
tt0113481,nm0519434
tt0113492,nm0134176
tt0113497,nm0002653
tt0113500,nm0287198
tt0113501,nm0322865
tt0113510,nm0300370
tt0113526,nm0004363
tt0113533,nm0336726
tt0113537,nm0000876
tt0113538,nm0331998
tt0113540,nm0164187
tt0113542,nm0582481
tt0113552,nm0775447
tt0113557,nm0596407
tt0113568,nm0651900
tt0113580,nm0344955
tt0113598,nm0483575
tt0113613,nm0864468
tt0113617,nm0614742
tt0113623,nm0682251
tt0113627,nm0001214
tt0113649,nm0033005
tt0113670,nm0190859
tt0113674,nm0492087
tt0113677,nm0001139
tt0113682,nm0376487
tt0113690,nm0000850
tt0113691,nm0350455
tt0113703,nm0412517
tt0113718,nm0671957
tt0113718,nm0000766
tt0113718,nm0033005
tt0113718,nm0000958
tt0113718,nm0149631
tt0113718,nm0006734
tt0113718,nm0002020
tt0113718,nm0220019
tt0113718,nm0320929
tt0113718,nm0000425
tt0113718,nm0002120
tt0113718,nm0399853
tt0113718,nm0434095
tt0113718,nm0452102
tt0113718,nm0458251
tt0113718,nm0464846
tt0113718,nm0000490
tt0113718,nm0500988
tt0113718,nm0000940
tt0113718,nm0600663
tt0113718,nm0684596
tt0113718,nm0761762
tt0113718,nm0770234
tt0113718,nm0873006
tt0113718,nm0874096
tt0113718,nm0880521
tt0113718,nm0233757
tt0113718,nm0912224
tt0113718,nm0000694
tt0113718,nm0948950
tt0113718,nm0955443
tt0113718,nm0021577
tt0113718,nm0002196
tt0113718,nm0359734
tt0113718,nm0412465
tt0113718,nm0496312
tt0113718,nm0000186
tt0113718,nm0580337
tt0113718,nm0002218
tt0113718,nm0653458
tt0113718,nm0729626
tt0113720,nm0927090
tt0113725,nm0466153
tt0113729,nm0000944
tt0113737,nm0829037
tt0113748,nm0181170
tt0113749,nm0003620
tt0113755,nm0650561
tt0113757,nm0482571
tt0113762,nm0001361
tt0113774,nm0710372
tt0113799,nm0960028
tt0113799,nm0645513
tt0113799,nm0605479
tt0113808,nm0291205
tt0113819,nm0000095
tt0113820,nm0818465
tt0113824,nm0464911
tt0113828,nm0500988
tt0113845,nm0747849
tt0113849,nm0410139
tt0113851,nm0000770
tt0113855,nm0027271
tt0113858,nm0428109
tt0113862,nm0378893
tt0113870,nm0733692
tt0113896,nm0622695
tt0113918,nm0246503
tt0113922,nm0368031
tt0113926,nm0160952
tt0113932,nm0028196
tt0113936,nm0538614
tt0113939,nm0759207
tt0113947,nm0767110
tt0113957,nm0005563
tt0113965,nm0355991
tt0113967,nm0327064
tt0113971,nm0467666
tt0113972,nm0000824
tt0113982,nm0123009
tt0113986,nm0001060
tt0113987,nm0000231
tt0113999,nm0027044
tt0113999,nm0934483
tt0114011,nm0322128
tt0114031,nm0576559
tt0114048,nm0934578
tt0114055,nm0737400
tt0114057,nm0662529
tt0114069,nm0000583
tt0114070,nm0311020
tt0114084,nm0005522
tt0114086,nm0000694
tt0114086,nm0000774
tt0114095,nm0902939
tt0114099,nm0726000
tt0114108,nm0089940
tt0114108,nm0325776
tt0114113,nm0619762
tt0114126,nm0150906
tt0114129,nm0368981
tt0114134,nm0000425
tt0114148,nm0300265
tt0114148,nm0325196
tt0114151,nm0258424
tt0114168,nm0759207
tt0114193,nm0208506
tt0114194,nm0927074
tt0114196,nm0444571
tt0114210,nm0104481
tt0114212,nm0057003
tt0114214,nm0000600
tt0114231,nm0576491
tt0114234,nm0890060
tt0114266,nm0006445
tt0114272,nm0001355
tt0114279,nm0518644
tt0114287,nm0001994
tt0114296,nm0946811
tt0114303,nm0672543
tt0114306,nm0428751
tt0114317,nm0576494
tt0114319,nm0001628
tt0114323,nm0001331
tt0114329,nm0538532
tt0114345,nm0423646
tt0114354,nm0005917
tt0114367,nm0240995
tt0114369,nm0000399
tt0114371,nm0758541
tt0114388,nm0000487
tt0114429,nm0579828
tt0114432,nm0467646
tt0114436,nm0000682
tt0114437,nm0013830
tt0114437,nm0939147
tt0114443,nm0773108
tt0114465,nm0593262
tt0114474,nm0533564
tt0114478,nm0911061
tt0114489,nm0007128
tt0114496,nm0002120
tt0114508,nm0002044
tt0114536,nm0001112
tt0114550,nm0277439
tt0114558,nm0000941
tt0114563,nm0837485
tt0114571,nm0000601
tt0114576,nm0001382
tt0114594,nm0398986
tt0114608,nm0225416
tt0114609,nm0192090
tt0114614,nm0003080
tt0114622,nm0310168
tt0114623,nm0676577
tt0114626,nm0805751
tt0114651,nm0758574
tt0114651,nm0858680
tt0114658,nm0079471
tt0114660,nm0001219
tt0114663,nm0004838
tt0114666,nm0834338
tt0114671,nm0516360
tt0114681,nm0001814
tt0114682,nm0452319
tt0114690,nm0875354
tt0114694,nm0781842
tt0114697,nm0635760
tt0114702,nm0002140
tt0114704,nm0439732
tt0114709,nm0005124
tt0114726,nm0002172
tt0114732,nm0099828
tt0114732,nm0132064
tt0114733,nm0442207
tt0114746,nm0000416
tt0114753,nm0001226
tt0114774,nm0730237
tt0114774,nm0166394
tt0114781,nm0614276
tt0114787,nm0001437
tt0114788,nm0001752
tt0114790,nm0912224
tt0114798,nm0000473
tt0114805,nm0444857
tt0114808,nm0868153
tt0114814,nm0001741
tt0114825,nm0000127
tt0114844,nm0893872
tt0114852,nm0000118
tt0114857,nm0502577
tt0114863,nm0000766
tt0114885,nm0001845
tt0114887,nm0000778
tt0114898,nm0721817
tt0114906,nm0001754
tt0114916,nm0005390
tt0114917,nm0317440
tt0114924,nm0005509
tt0114928,nm0620290
tt0114938,nm0001353
tt0114941,nm0131910
tt0114996,nm0311508
tt0115005,nm0001040
tt0115006,nm0111332
tt0115012,nm0955443
tt0115019,nm0795430
tt0115033,nm0743239
tt0115040,nm0838499
tt0115042,nm0802693
tt0115067,nm0922520
tt0115433,nm0378893
tt0115438,nm0381273
tt0115471,nm0089502
tt0115472,nm0006625
tt0115479,nm0264967
tt0115487,nm0048056
tt0115493,nm0381699
tt0115495,nm0000228
tt0115509,nm0500858
tt0115509,nm0754678
tt0115530,nm0180912
tt0115536,nm0350957
tt0115561,nm0590813
tt0115568,nm0792905
tt0115571,nm0878638
tt0115577,nm0135952
tt0115580,nm0677953
tt0115610,nm0714599
tt0115624,nm0389514
tt0115632,nm0773603
tt0115633,nm0001378
tt0115638,nm0596850
tt0115639,nm0001130
tt0115640,nm0531751
tt0115641,nm0221133
tt0115641,nm1301264
tt0115641,nm0431918
tt0115641,nm0438394
tt0115644,nm0325533
tt0115645,nm0775447
tt0115650,nm0785684
tt0115658,nm0243355
tt0115665,nm0504980
tt0115665,nm1194107
tt0115665,nm1189181
tt0115665,nm1196968
tt0115669,nm0943177
tt0115676,nm0591171
tt0115678,nm0001804
tt0115678,nm0001714
tt0115683,nm0089176
tt0115685,nm0001566
tt0115693,nm0496752
tt0115697,nm0790715
tt0115701,nm0089502
tt0115710,nm0706182
tt0115725,nm0422484
tt0115734,nm0027572
tt0115736,nm0905154
tt0115736,nm0905152
tt0115738,nm0001139
tt0115742,nm0168214
tt0115744,nm0379179
tt0115751,nm0001885
tt0115759,nm0000247
tt0115781,nm0854697
tt0115783,nm0225416
tt0115794,nm0000940
tt0115798,nm0001774
tt0115813,nm0783751
tt0115813,nm0003209
tt0115813,nm0178251
tt0115819,nm0005295
tt0115822,nm0851724
tt0115832,nm0516360
tt0115834,nm0934912
tt0115836,nm0002137
tt0115837,nm0000853
tt0115847,nm0950001
tt0115851,nm0213726
tt0115856,nm0458251
tt0115857,nm0001112
tt0115862,nm0001226
tt0115886,nm0242064
tt0115899,nm0682251
tt0115906,nm0668247
tt0115907,nm0000887
tt0115927,nm0850044
tt0115928,nm0221611
tt0115940,nm0006445
tt0115950,nm0170043
tt0115951,nm0423623
tt0115956,nm0001880
tt0115963,nm0281598
tt0115964,nm0000343
tt0115986,nm0691194
tt0115988,nm0405336
tt0115994,nm0102929
tt0116000,nm0509409
tt0116014,nm0463674
tt0116014,nm0159507
tt0116036,nm0800872
tt0116039,nm0796477
tt0116040,nm0003418
tt0116041,nm0609549
tt0116059,nm0005190
tt0116075,nm0951206
tt0116095,nm0154819
tt0116102,nm0817811
tt0116116,nm0296144
tt0116126,nm0054077
tt0116130,nm0911486
tt0116136,nm0003418
tt0116138,nm0409007
tt0116138,nm0321137
tt0116141,nm0213329
tt0116147,nm0911036
tt0116151,nm0477129
tt0116163,nm0946875
tt0116164,nm0797841
tt0116165,nm0184323
tt0116168,nm0711114
tt0116191,nm0569790
tt0116209,nm0005237
tt0116213,nm0751080
tt0116225,nm0000118
tt0116231,nm0877078
tt0116240,nm0363326
tt0116242,nm0000095
tt0116247,nm0414936
tt0116250,nm0000570
tt0116253,nm0000829
tt0116259,nm0000776
tt0116260,nm0772259
tt0116261,nm0625789
tt0116269,nm0005196
tt0116274,nm0508208
tt0116275,nm0669004
tt0116277,nm0001716
tt0116279,nm0661345
tt0116282,nm0001053
tt0116282,nm0001054
tt0116287,nm0001226
tt0116289,nm0047076
tt0116293,nm0834201
tt0116295,nm0155280
tt0116308,nm0576548
tt0116311,nm0262693
tt0116313,nm0933505
tt0116320,nm0393661
tt0116322,nm2668396
tt0116322,nm0788454
tt0116324,nm0751102
tt0116329,nm0050597
tt0116334,nm0000419
tt0116341,nm0635760
tt0116353,nm0371852
tt0116361,nm0109165
tt0116365,nm0001392
tt0116367,nm0001675
tt0116378,nm0001206
tt0116384,nm0538532
tt0116390,nm0437526
tt0116404,nm0000490
tt0116405,nm0588458
tt0116407,nm0764316
tt0116409,nm0394280
tt0116410,nm0001661
tt0116414,nm0000490
tt0116421,nm0336726
tt0116422,nm0929186
tt0116426,nm0159507
tt0116426,nm0497758
tt0116442,nm0025978
tt0116446,nm0665321
tt0116447,nm0001752
tt0116448,nm0399737
tt0116455,nm0490487
tt0116456,nm0490487
tt0116477,nm0000110
tt0116480,nm0873296
tt0116481,nm0082835
tt0116483,nm0240797
tt0116488,nm0567680
tt0116493,nm0400486
tt0116502,nm0933604
tt0116503,nm0023929
tt0116506,nm0956537
tt0116508,nm0423333
tt0116514,nm0944892
tt0116514,nm0000647
tt0116516,nm0661257
tt0116531,nm0000952
tt0116552,nm0254786
tt0116557,nm0464424
tt0116571,nm0934863
tt0116581,nm0233757
tt0116583,nm0873779
tt0116583,nm0936374
tt0116587,nm0145684
tt0116587,nm0478418
tt0116589,nm0695629
tt0116592,nm0394119
tt0116594,nm0366004
tt0116601,nm0306949
tt0116606,nm0769703
tt0116621,nm0000277
tt0116629,nm0000386
tt0116630,nm0788171
tt0116635,nm0000111
tt0116650,nm0000801
tt0116654,nm0001239
tt0116654,nm0822582
tt0116661,nm0378794
tt0116669,nm0000338
tt0116676,nm0891554
tt0116681,nm0406936
tt0116683,nm0783139
tt0116684,nm0001874
tt0116690,nm0438029
tt0116692,nm0512862
tt0116695,nm0001081
tt0116696,nm0000806
tt0116704,nm0867262
tt0116705,nm0505152
tt0116707,nm0668500
tt0116714,nm0798788
tt0116722,nm0935863
tt0116729,nm0912334
tt0116731,nm0001270
tt0116736,nm0839268
tt0116739,nm0107655
tt0116743,nm0619762
tt0116745,nm0000265
tt0116752,nm0442454
tt0116754,nm0091076
tt0116756,nm0001274
tt0116762,nm0340037
tt0116763,nm0080220
tt0116767,nm0001429
tt0116768,nm0538614
tt0116770,nm0778404
tt0116778,nm0268380
tt0116778,nm0125803
tt0116783,nm0832369
tt0116790,nm0841232
tt0116791,nm0910644
tt0116823,nm0291442
tt0116827,nm0000915
tt0116828,nm0548533
tt0116830,nm0001353
tt0116833,nm0444096
tt0116839,nm0542752
tt0116845,nm0241090
tt0116851,nm0576529
tt0116852,nm0846092
tt0116860,nm0236729
tt0116882,nm0340742
tt0116883,nm0917513
tt0116897,nm0801040
tt0116905,nm0000626
tt0116908,nm0001317
tt0116913,nm0000199
tt0116922,nm0000186
tt0116928,nm0853041
tt0116928,nm0004767
tt0116930,nm0057284
tt0116931,nm0188521
tt0116950,nm0347899
tt0116953,nm0084114
tt0116962,nm0945981
tt0116985,nm0472495
tt0116996,nm0000318
tt0116999,nm0952360
tt0117002,nm0001241
tt0117008,nm0000362
tt0117011,nm0482681
tt0117038,nm0001188
tt0117039,nm0001403
tt0117040,nm0638175
tt0117040,nm0701821
tt0117056,nm0070159
tt0117057,nm0000659
tt0117060,nm0000361
tt0117069,nm0608879
tt0117070,nm0235852
tt0117071,nm0219720
tt0117073,nm0088397
tt0117089,nm0948492
tt0117091,nm0000983
tt0117093,nm0330360
tt0117102,nm0145309
tt0117104,nm0000907
tt0117107,nm0848414
tt0117108,nm0000601
tt0117110,nm0005008
tt0117110,nm0485298
tt0117119,nm0781842
tt0117128,nm0540075
tt0117135,nm0118345
tt0117143,nm0772691
tt0117151,nm0396284
tt0117193,nm0135141
tt0117194,nm0320546
tt0117202,nm0573796
tt0117214,nm0538532
tt0117218,nm0001723
tt0117221,nm0219136
tt0117238,nm0089502
tt0117247,nm0001355
tt0117260,nm0169540
tt0117260,nm0004365
tt0117273,nm0466892
tt0117283,nm0716257
tt0117284,nm0851930
tt0117293,nm0075666
tt0117293,nm0802501
tt0117315,nm0006498
tt0117318,nm0001232
tt0117331,nm0934578
tt0117333,nm0005509
tt0117338,nm0412517
tt0117342,nm0855107
tt0117350,nm0463199
tt0117351,nm0491671
tt0117359,nm0230695
tt0117364,nm0001005
tt0117372,nm0001508
tt0117381,nm0387706
tt0117394,nm0728149
tt0117398,nm0201094
tt0117398,nm0201095
tt0117407,nm0716347
tt0117412,nm0013041
tt0117420,nm0000241
tt0117427,nm0304395
tt0117437,nm0201710
tt0117438,nm0000165
tt0117468,nm0007128
tt0117473,nm0427468
tt0117477,nm0496312
tt0117482,nm0644806
tt0117496,nm0362738
tt0117496,nm0004305
tt0117500,nm0000881
